YEAR;MONTH.DISC;DAY.DISC;MONTH.CONT;LONG.DD;LAT.DD
1992.00;5.00;24.00;5.00;-121.51;43.71
1992.00;5.00;24.00;5.00;-121.80;43.45
1992.00;5.00;24.00;5.00;-122.00;43.25
1992.00;5.00;24.00;5.00;-122.20;42.93
1992.00;5.00;24.00;5.00;-122.52;42.58
1992.00;5.00;23.00;5.00;-118.72;44.78
1992.00;5.00;23.00;5.00;-121.08;44.00
1992.00;5.00;23.00;5.00;-121.53;43.70
1992.00;5.00;23.00;5.00;-121.59;43.64
1992.00;5.00;23.00;5.00;-121.76;43.51
1992.00;5.00;23.00;5.00;-121.98;43.29
1992.00;5.00;23.00;5.00;-122.14;43.03
1992.00;5.00;23.00;5.00;-124.12;42.02
1992.00;5.00;22.00;5.00;-118.80;44.75
1992.00;5.00;22.00;5.00;-118.93;44.68
1992.00;5.00;22.00;5.00;-120.73;44.20
1992.00;5.00;22.00;5.00;-120.97;44.09
1992.00;5.00;22.00;5.00;-124.22;42.02
1992.00;5.00;21.00;5.00;-121.15;43.97
1992.00;5.00;21.00;5.00;-123.77;42.07
1992.00;5.00;20.00;5.00;-119.59;44.47
1992.00;5.00;20.00;5.00;-121.37;43.78
1992.00;5.00;20.00;5.00;-121.42;43.76
1992.00;5.00;20.00;5.00;-121.54;43.68
1992.00;5.00;20.00;5.00;-123.02;42.31
1992.00;5.00;20.00;5.00;-123.50;42.15
1992.00;5.00;19.00;5.00;-116.80;45.83
1992.00;5.00;19.00;5.00;-122.02;43.20
1992.00;5.00;19.00;5.00;-122.16;42.99
1992.00;5.00;18.00;5.00;-117.25;45.51
1992.00;5.00;18.00;5.00;-118.10;45.15
1992.00;5.00;18.00;5.00;-118.12;45.15
1992.00;5.00;18.00;5.00;-118.37;45.03
1992.00;5.00;18.00;5.00;-120.98;44.09
1992.00;5.00;18.00;5.00;-121.15;43.97
1992.00;5.00;18.00;5.00;-121.22;43.93
1992.00;5.00;18.00;5.00;-121.43;43.75
1992.00;5.00;18.00;5.00;-121.56;43.67
1992.00;5.00;18.00;5.00;-121.59;43.64
1992.00;5.00;18.00;5.00;-121.70;43.56
1992.00;5.00;18.00;5.00;-122.02;43.20
1992.00;5.00;18.00;5.00;-122.36;42.74
1992.00;5.00;18.00;5.00;-122.41;42.68
1992.00;5.00;18.00;5.00;-122.56;42.55
1992.00;5.00;18.00;5.00;-122.95;42.33
1992.00;5.00;17.00;5.00;-117.18;45.58
1992.00;5.00;17.00;5.00;-118.37;45.03
1992.00;5.00;17.00;5.00;-118.42;45.02
1992.00;5.00;17.00;5.00;-118.49;45.00
1992.00;5.00;17.00;5.00;-118.58;44.92
1992.00;5.00;17.00;5.00;-119.32;44.56
1992.00;5.00;17.00;5.00;-119.92;44.39
1992.00;5.00;17.00;5.00;-120.77;44.18
1992.00;5.00;17.00;5.00;-120.78;44.17
1992.00;5.00;17.00;5.00;-121.02;44.05
1992.00;5.00;17.00;5.00;-121.03;44.03
1992.00;5.00;17.00;5.00;-121.03;44.03
1992.00;5.00;17.00;5.00;-121.05;44.03
1992.00;5.00;17.00;5.00;-121.05;44.03
1992.00;5.00;17.00;5.00;-121.05;44.03
1992.00;5.00;17.00;5.00;-121.05;44.03
1992.00;5.00;17.00;5.00;-121.07;44.02
1992.00;5.00;17.00;5.00;-121.07;44.02
1992.00;5.00;17.00;5.00;-121.08;44.00
1992.00;5.00;17.00;5.00;-121.12;43.98
1992.00;5.00;17.00;5.00;-121.12;43.98
1992.00;5.00;17.00;5.00;-121.37;43.80
1992.00;5.00;17.00;5.00;-121.39;43.78
1992.00;5.00;17.00;5.00;-121.39;43.78
1992.00;5.00;17.00;5.00;-121.44;43.75
1992.00;5.00;17.00;5.00;-121.56;43.67
1992.00;5.00;17.00;5.00;-121.85;43.41
1992.00;5.00;17.00;5.00;-122.32;42.78
1992.00;5.00;17.00;5.00;-122.34;42.76
1992.00;5.00;17.00;5.00;-122.38;42.71
1992.00;5.00;17.00;5.00;-122.68;42.46
1992.00;5.00;17.00;5.00;-122.93;42.34
1992.00;5.00;17.00;5.00;-122.97;42.32
1992.00;5.00;17.00;5.00;-123.02;42.31
1992.00;5.00;17.00;5.00;-123.03;42.29
1992.00;5.00;17.00;5.00;-123.36;42.20
1992.00;5.00;16.00;5.00;-119.44;44.53
1992.00;5.00;16.00;5.00;-120.78;44.17
1992.00;5.00;16.00;5.00;-121.61;43.63
1992.00;5.00;16.00;5.00;-122.48;42.61
1992.00;5.00;15.00;5.00;-118.20;45.12
1992.00;5.00;15.00;5.00;-124.03;42.03
1992.00;5.00;14.00;5.00;-118.12;45.15
1992.00;5.00;14.00;5.00;-118.37;45.03
1992.00;5.00;14.00;5.00;-120.67;44.22
1992.00;5.00;14.00;5.00;-120.78;44.17
1992.00;5.00;14.00;5.00;-120.80;44.17
1992.00;5.00;14.00;5.00;-120.82;44.15
1992.00;5.00;14.00;5.00;-121.05;44.02
1992.00;5.00;14.00;5.00;-121.20;43.93
1992.00;5.00;14.00;5.00;-122.40;42.68
1992.00;5.00;14.00;5.00;-122.70;42.46
1992.00;5.00;14.00;5.00;-123.61;42.12
1992.00;5.00;14.00;5.00;-123.73;42.08
1992.00;5.00;13.00;5.00;-121.58;43.65
1992.00;5.00;12.00;5.00;-117.68;45.25
1992.00;5.00;12.00;5.00;-118.53;44.97
1992.00;5.00;12.00;5.00;-118.66;44.83
1992.00;5.00;11.00;5.00;-118.63;44.86
1992.00;5.00;11.00;5.00;-120.71;44.22
1992.00;5.00;11.00;5.00;-120.72;44.20
1992.00;5.00;11.00;5.00;-121.44;43.75
1992.00;5.00;10.00;5.00;-118.52;44.97
1992.00;5.00;10.00;5.00;-121.64;43.59
1992.00;5.00;9.00;5.00;-120.10;44.36
1992.00;5.00;9.00;5.00;-120.80;44.17
1992.00;5.00;9.00;5.00;-121.44;43.75
1992.00;5.00;9.00;5.00;-121.95;43.32
1992.00;5.00;8.00;5.00;-117.88;45.20
1992.00;5.00;8.00;5.00;-117.88;45.20
1992.00;5.00;8.00;5.00;-118.17;45.12
1992.00;5.00;8.00;5.00;-118.24;45.10
1992.00;5.00;8.00;5.00;-118.24;45.10
1992.00;5.00;8.00;5.00;-118.29;45.09
1992.00;5.00;8.00;5.00;-118.46;45.00
1992.00;5.00;8.00;5.00;-120.30;44.31
1992.00;5.00;8.00;5.00;-120.67;44.22
1992.00;5.00;8.00;5.00;-120.75;44.19
1992.00;5.00;8.00;5.00;-120.75;44.19
1992.00;5.00;8.00;5.00;-120.78;44.17
1992.00;5.00;8.00;5.00;-120.78;44.17
1992.00;5.00;8.00;5.00;-120.80;44.17
1992.00;5.00;8.00;5.00;-121.02;44.05
1992.00;5.00;8.00;5.00;-121.49;43.71
1992.00;5.00;8.00;5.00;-121.60;43.63
1992.00;5.00;8.00;5.00;-121.65;43.59
1992.00;5.00;8.00;5.00;-121.66;43.58
1992.00;5.00;8.00;5.00;-121.73;43.53
1992.00;5.00;8.00;5.00;-122.09;43.10
1992.00;5.00;8.00;5.00;-123.78;42.07
1992.00;5.00;7.00;5.00;-116.70;45.90
1992.00;5.00;7.00;5.00;-118.36;45.05
1992.00;5.00;7.00;5.00;-118.46;45.00
1992.00;5.00;7.00;5.00;-118.85;44.73
1992.00;5.00;7.00;5.00;-118.97;44.68
1992.00;5.00;7.00;5.00;-119.00;44.66
1992.00;5.00;7.00;5.00;-119.18;44.60
1992.00;5.00;7.00;5.00;-119.53;44.49
1992.00;5.00;7.00;5.00;-120.68;44.22
1992.00;5.00;7.00;5.00;-120.72;44.20
1992.00;5.00;7.00;5.00;-120.77;44.19
1992.00;5.00;7.00;5.00;-120.77;44.19
1992.00;5.00;7.00;5.00;-120.78;44.17
1992.00;5.00;7.00;5.00;-120.78;44.17
1992.00;5.00;7.00;5.00;-120.80;44.17
1992.00;5.00;7.00;5.00;-120.85;44.15
1992.00;5.00;7.00;5.00;-120.85;44.14
1992.00;5.00;7.00;5.00;-120.88;44.13
1992.00;5.00;7.00;5.00;-120.90;44.12
1992.00;5.00;7.00;5.00;-120.93;44.10
1992.00;5.00;7.00;5.00;-121.00;44.07
1992.00;5.00;7.00;5.00;-121.02;44.05
1992.00;5.00;7.00;5.00;-121.03;44.03
1992.00;5.00;7.00;5.00;-121.03;44.03
1992.00;5.00;7.00;5.00;-121.03;44.03
1992.00;5.00;7.00;5.00;-121.07;44.00
1992.00;5.00;7.00;5.00;-121.07;44.00
1992.00;5.00;7.00;5.00;-121.08;44.00
1992.00;5.00;7.00;5.00;-121.14;43.97
1992.00;5.00;7.00;5.00;-121.15;43.97
1992.00;5.00;7.00;5.00;-121.36;43.80
1992.00;5.00;7.00;5.00;-121.58;43.65
1992.00;5.00;7.00;5.00;-121.64;43.59
1992.00;5.00;7.00;5.00;-122.34;42.75
1992.00;5.00;7.00;5.00;-122.83;42.39
1992.00;5.00;6.00;5.00;-118.73;44.77
1992.00;5.00;6.00;5.00;-121.03;44.03
1992.00;5.00;6.00;5.00;-122.00;43.25
1992.00;5.00;6.00;5.00;-122.00;43.25
1992.00;5.00;6.00;5.00;-122.05;43.17
1992.00;5.00;6.00;5.00;-122.07;43.15
1992.00;5.00;6.00;5.00;-122.07;43.14
1992.00;5.00;6.00;5.00;-122.07;43.14
1992.00;5.00;6.00;5.00;-122.09;43.12
1992.00;5.00;6.00;5.00;-122.12;43.05
1992.00;5.00;6.00;5.00;-122.15;43.00
1992.00;5.00;6.00;5.00;-122.22;42.92
1992.00;5.00;6.00;5.00;-122.24;42.89
1992.00;5.00;6.00;5.00;-122.25;42.86
1992.00;5.00;6.00;5.00;-122.39;42.70
1992.00;5.00;5.00;5.00;-122.07;43.15
1992.00;5.00;3.00;5.00;-118.37;45.03
1992.00;5.00;3.00;5.00;-119.10;44.63
1992.00;5.00;3.00;5.00;-121.60;43.63
1992.00;5.00;3.00;5.00;-122.98;42.32
1992.00;5.00;2.00;5.00;-121.15;43.97
1992.00;5.00;2.00;5.00;-123.50;42.15
1992.00;5.00;2.00;5.00;-123.61;42.12
1992.00;5.00;1.00;5.00;-122.12;43.05
1992.00;3.00;30.00;4.00;-122.53;42.57
1992.00;4.00;29.00;4.00;-118.88;44.71
1992.00;3.00;29.00;4.00;-121.37;43.78
1992.00;4.00;27.00;4.00;-121.02;44.05
1992.00;4.00;24.00;4.00;-118.83;44.75
1992.00;4.00;24.00;4.00;-123.08;42.28
1992.00;4.00;22.00;4.00;-121.37;43.80
1992.00;4.00;21.00;4.00;-121.50;43.71
1992.00;3.00;19.00;4.00;-117.71;45.24
1992.00;4.00;17.00;4.00;-121.31;43.83
1992.00;4.00;14.00;4.00;-122.46;42.63
1992.00;4.00;13.00;4.00;-120.61;44.24
1992.00;4.00;7.00;4.00;-119.61;44.47
1992.00;4.00;7.00;4.00;-121.22;43.93
1992.00;4.00;7.00;4.00;-121.52;43.70
1992.00;4.00;5.00;4.00;-119.15;44.61
1992.00;4.00;5.00;4.00;-121.25;43.90
1992.00;4.00;4.00;4.00;-118.00;45.19
1992.00;4.00;2.00;4.00;-119.51;44.51
1992.00;4.00;2.00;4.00;-121.20;43.93
1992.00;4.00;2.00;4.00;-121.37;43.78
1992.00;4.00;2.00;4.00;-121.68;43.57
1992.00;4.00;2.00;4.00;-123.05;42.29
1992.00;3.00;31.00;3.00;-118.35;45.05
1992.00;3.00;31.00;3.00;-123.03;42.30
1992.00;3.00;28.00;3.00;-122.78;42.41
1992.00;3.00;27.00;3.00;-122.78;42.41
1992.00;3.00;26.00;3.00;-121.18;43.95
1992.00;3.00;25.00;3.00;-122.59;42.53
1992.00;3.00;25.00;3.00;-123.08;42.27
1992.00;3.00;24.00;3.00;-122.50;42.59
1992.00;3.00;23.00;3.00;-123.12;42.25
1992.00;3.00;23.00;3.00;-123.13;42.25
1992.00;3.00;22.00;3.00;-123.07;42.28
1992.00;3.00;20.00;3.00;-118.90;44.70
1992.00;3.00;19.00;3.00;-121.76;43.49
1992.00;3.00;19.00;3.00;-122.27;42.85
1992.00;3.00;16.00;3.00;-121.27;43.87
1992.00;3.00;14.00;3.00;-121.58;43.65
1992.00;3.00;10.00;3.00;-118.75;44.76
1992.00;3.00;9.00;3.00;-123.08;42.27
1992.00;2.00;27.00;2.00;-118.87;44.71
1992.00;2.00;16.00;2.00;-121.27;43.87
1992.00;2.00;12.00;2.00;-122.24;42.90
1992.00;2.00;2.00;2.00;-123.78;42.07
1992.00;1.00;30.00;1.00;-118.53;44.97
1992.00;1.00;30.00;1.00;-118.62;44.88
1992.00;1.00;24.00;1.00;-122.50;42.59
1992.00;1.00;20.00;1.00;-123.12;42.25
1992.00;1.00;18.00;1.00;-123.35;42.20
1992.00;1.00;9.00;1.00;-122.54;42.56
1991.00;10.00;10.00;12.00;-122.25;42.86
1991.00;10.00;9.00;12.00;-122.12;43.07
1991.00;10.00;31.00;11.00;-122.56;42.55
1991.00;10.00;29.00;11.00;-122.27;42.83
1991.00;8.00;22.00;11.00;-121.37;43.78
1991.00;8.00;22.00;11.00;-121.37;43.78
1991.00;11.00;20.00;11.00;-123.32;42.22
1991.00;11.00;13.00;11.00;-118.39;45.03
1991.00;11.00;12.00;11.00;-121.71;43.54
1991.00;11.00;8.00;11.00;-121.44;43.75
1991.00;10.00;7.00;11.00;-121.76;43.51
1991.00;11.00;5.00;11.00;-123.13;42.25
1991.00;11.00;2.00;11.00;-118.47;45.00
1991.00;9.00;30.00;10.00;-117.19;45.58
1991.00;9.00;30.00;10.00;-118.07;45.17
1991.00;9.00;30.00;10.00;-118.25;45.10
1991.00;10.00;30.00;10.00;-118.39;45.03
1991.00;9.00;30.00;10.00;-118.44;45.02
1991.00;9.00;30.00;10.00;-121.64;43.59
1991.00;9.00;30.00;10.00;-121.80;43.46
1991.00;9.00;29.00;10.00;-118.67;44.83
1991.00;9.00;29.00;10.00;-118.90;44.70
1991.00;9.00;29.00;10.00;-121.42;43.75
1991.00;9.00;29.00;10.00;-121.54;43.68
1991.00;9.00;28.00;10.00;-118.44;45.02
1991.00;9.00;28.00;10.00;-120.58;44.25
1991.00;9.00;28.00;10.00;-121.29;43.83
1991.00;9.00;28.00;10.00;-121.41;43.76
1991.00;9.00;28.00;10.00;-121.58;43.65
1991.00;9.00;28.00;10.00;-121.76;43.50
1991.00;7.00;28.00;10.00;-123.95;42.03
1991.00;9.00;28.00;10.00;-124.09;42.03
1991.00;9.00;27.00;10.00;-118.39;45.03
1991.00;9.00;27.00;10.00;-121.53;43.70
1991.00;9.00;27.00;10.00;-121.58;43.65
1991.00;9.00;27.00;10.00;-121.63;43.61
1991.00;9.00;27.00;10.00;-121.97;43.31
1991.00;9.00;26.00;10.00;-121.32;43.82
1991.00;9.00;26.00;10.00;-121.37;43.78
1991.00;9.00;25.00;10.00;-121.90;43.37
1991.00;9.00;25.00;10.00;-121.98;43.27
1991.00;9.00;24.00;10.00;-122.15;43.02
1991.00;9.00;24.00;10.00;-122.22;42.92
1991.00;9.00;24.00;10.00;-122.22;42.90
1991.00;8.00;21.00;10.00;-122.23;42.90
1991.00;10.00;20.00;10.00;-120.83;44.15
1991.00;10.00;20.00;10.00;-120.98;44.07
1991.00;10.00;20.00;10.00;-121.34;43.81
1991.00;10.00;20.00;10.00;-121.36;43.80
1991.00;10.00;20.00;10.00;-122.17;42.97
1991.00;10.00;19.00;10.00;-118.68;44.81
1991.00;10.00;18.00;10.00;-118.32;45.07
1991.00;10.00;18.00;10.00;-121.47;43.73
1991.00;10.00;18.00;10.00;-122.15;43.02
1991.00;10.00;18.00;10.00;-122.19;42.95
1991.00;10.00;17.00;10.00;-121.53;43.70
1991.00;10.00;16.00;10.00;-118.32;45.07
1991.00;10.00;16.00;10.00;-118.67;44.83
1991.00;10.00;16.00;10.00;-118.70;44.80
1991.00;10.00;16.00;10.00;-121.28;43.85
1991.00;10.00;16.00;10.00;-122.42;42.68
1991.00;10.00;15.00;10.00;-122.05;43.17
1991.00;10.00;15.00;10.00;-123.10;42.27
1991.00;10.00;14.00;10.00;-118.24;45.10
1991.00;10.00;14.00;10.00;-118.27;45.09
1991.00;10.00;14.00;10.00;-121.03;44.03
1991.00;10.00;14.00;10.00;-123.10;42.27
1991.00;10.00;13.00;10.00;-121.29;43.83
1991.00;10.00;13.00;10.00;-121.80;43.46
1991.00;10.00;13.00;10.00;-122.00;43.24
1991.00;10.00;13.00;10.00;-122.09;43.12
1991.00;10.00;13.00;10.00;-122.20;42.93
1991.00;10.00;13.00;10.00;-122.49;42.60
1991.00;10.00;13.00;10.00;-122.58;42.53
1991.00;10.00;13.00;10.00;-124.03;42.03
1991.00;10.00;12.00;10.00;-118.59;44.90
1991.00;10.00;12.00;10.00;-121.36;43.80
1991.00;10.00;12.00;10.00;-121.36;43.80
1991.00;10.00;12.00;10.00;-121.42;43.76
1991.00;10.00;12.00;10.00;-121.95;43.32
1991.00;10.00;12.00;10.00;-121.97;43.30
1991.00;10.00;12.00;10.00;-122.00;43.24
1991.00;10.00;12.00;10.00;-122.12;43.07
1991.00;10.00;12.00;10.00;-122.50;42.59
1991.00;10.00;11.00;10.00;-117.36;45.46
1991.00;10.00;11.00;10.00;-121.80;43.46
1991.00;10.00;11.00;10.00;-121.86;43.39
1991.00;10.00;11.00;10.00;-122.00;43.25
1991.00;10.00;10.00;10.00;-121.98;43.28
1991.00;10.00;10.00;10.00;-122.13;43.05
1991.00;10.00;10.00;10.00;-122.37;42.73
1991.00;10.00;10.00;10.00;-122.38;42.71
1991.00;10.00;10.00;10.00;-122.38;42.71
1991.00;10.00;10.00;10.00;-122.98;42.32
1991.00;10.00;9.00;10.00;-118.80;44.75
1991.00;10.00;9.00;10.00;-118.82;44.75
1991.00;10.00;9.00;10.00;-121.70;43.56
1991.00;10.00;9.00;10.00;-121.97;43.31
1991.00;10.00;9.00;10.00;-122.00;43.27
1991.00;10.00;9.00;10.00;-122.20;42.93
1991.00;10.00;9.00;10.00;-122.52;42.58
1991.00;10.00;9.00;10.00;-122.52;42.58
1991.00;10.00;9.00;10.00;-122.62;42.51
1991.00;10.00;8.00;10.00;-118.57;44.93
1991.00;10.00;8.00;10.00;-118.67;44.83
1991.00;10.00;8.00;10.00;-121.58;43.65
1991.00;10.00;7.00;10.00;-122.98;42.32
1991.00;10.00;6.00;10.00;-121.93;43.35
1991.00;10.00;6.00;10.00;-122.12;43.05
1991.00;10.00;6.00;10.00;-122.20;42.93
1991.00;10.00;5.00;10.00;-117.18;45.58
1991.00;10.00;5.00;10.00;-118.42;45.02
1991.00;10.00;5.00;10.00;-118.46;45.00
1991.00;10.00;5.00;10.00;-121.27;43.88
1991.00;10.00;5.00;10.00;-121.28;43.85
1991.00;10.00;5.00;10.00;-121.37;43.80
1991.00;9.00;5.00;10.00;-121.42;43.75
1991.00;10.00;5.00;10.00;-121.71;43.54
1991.00;10.00;5.00;10.00;-121.93;43.34
1991.00;10.00;5.00;10.00;-122.34;42.77
1991.00;10.00;4.00;10.00;-118.54;44.97
1991.00;10.00;4.00;10.00;-118.67;44.83
1991.00;10.00;4.00;10.00;-119.29;44.56
1991.00;10.00;4.00;10.00;-120.20;44.33
1991.00;10.00;4.00;10.00;-122.03;43.20
1991.00;10.00;4.00;10.00;-123.30;42.22
1991.00;10.00;3.00;10.00;-121.76;43.49
1991.00;10.00;3.00;10.00;-121.95;43.33
1991.00;10.00;3.00;10.00;-122.00;43.22
1991.00;10.00;2.00;10.00;-117.47;45.36
1991.00;10.00;2.00;10.00;-118.57;44.93
1991.00;10.00;2.00;10.00;-118.66;44.85
1991.00;10.00;2.00;10.00;-121.63;43.62
1991.00;10.00;2.00;10.00;-121.68;43.58
1991.00;8.00;31.00;9.00;-117.07;45.67
1991.00;8.00;31.00;9.00;-117.47;45.37
1991.00;8.00;31.00;9.00;-117.55;45.32
1991.00;10.00;1.00;10.00;-118.71;44.78
1991.00;8.00;31.00;9.00;-119.14;44.61
1991.00;10.00;1.00;10.00;-119.92;44.39
1991.00;8.00;31.00;9.00;-121.20;43.93
1991.00;10.00;1.00;10.00;-121.29;43.83
1991.00;10.00;1.00;10.00;-121.42;43.76
1991.00;10.00;1.00;10.00;-121.81;43.44
1991.00;9.00;1.00;10.00;-121.86;43.39
1991.00;8.00;31.00;9.00;-121.97;43.29
1991.00;10.00;1.00;10.00;-121.97;43.29
1991.00;8.00;31.00;9.00;-122.68;42.47
1991.00;8.00;30.00;9.00;-117.66;45.25
1991.00;8.00;30.00;9.00;-118.54;44.97
1991.00;9.00;30.00;9.00;-119.58;44.49
1991.00;9.00;30.00;9.00;-120.37;44.29
1991.00;8.00;30.00;9.00;-121.25;43.90
1991.00;8.00;30.00;9.00;-121.25;43.90
1991.00;8.00;30.00;9.00;-121.25;43.90
1991.00;8.00;30.00;9.00;-121.27;43.87
1991.00;8.00;30.00;9.00;-121.32;43.83
1991.00;8.00;30.00;9.00;-121.32;43.83
1991.00;8.00;30.00;9.00;-121.34;43.81
1991.00;8.00;30.00;9.00;-121.93;43.35
1991.00;9.00;29.00;9.00;-118.42;45.02
1991.00;9.00;29.00;9.00;-118.53;44.97
1991.00;9.00;29.00;9.00;-120.68;44.22
1991.00;9.00;29.00;9.00;-121.90;43.37
1991.00;9.00;29.00;9.00;-121.90;43.37
1991.00;9.00;28.00;9.00;-118.41;45.03
1991.00;9.00;28.00;9.00;-118.88;44.71
1991.00;9.00;28.00;9.00;-118.88;44.71
1991.00;9.00;28.00;9.00;-118.88;44.71
1991.00;9.00;28.00;9.00;-119.86;44.40
1991.00;9.00;28.00;9.00;-120.49;44.27
1991.00;9.00;28.00;9.00;-120.51;44.27
1991.00;9.00;28.00;9.00;-120.54;44.25
1991.00;9.00;28.00;9.00;-120.56;44.25
1991.00;9.00;28.00;9.00;-120.58;44.25
1991.00;9.00;28.00;9.00;-120.58;44.25
1991.00;9.00;28.00;9.00;-120.77;44.19
1991.00;9.00;28.00;9.00;-121.13;43.98
1991.00;9.00;28.00;9.00;-121.36;43.80
1991.00;9.00;28.00;9.00;-121.37;43.78
1991.00;9.00;28.00;9.00;-121.53;43.70
1991.00;9.00;28.00;9.00;-121.98;43.27
1991.00;9.00;28.00;9.00;-122.08;43.12
1991.00;9.00;28.00;9.00;-122.12;43.07
1991.00;9.00;28.00;9.00;-122.40;42.68
1991.00;9.00;28.00;9.00;-122.62;42.51
1991.00;9.00;28.00;9.00;-122.83;42.38
1991.00;9.00;28.00;9.00;-124.03;42.03
1991.00;8.00;27.00;9.00;-118.41;45.03
1991.00;9.00;27.00;9.00;-118.49;45.00
1991.00;9.00;27.00;9.00;-118.63;44.87
1991.00;9.00;27.00;9.00;-118.68;44.83
1991.00;9.00;27.00;9.00;-118.80;44.75
1991.00;9.00;27.00;9.00;-118.81;44.75
1991.00;9.00;27.00;9.00;-118.86;44.73
1991.00;9.00;27.00;9.00;-118.90;44.70
1991.00;9.00;27.00;9.00;-119.61;44.47
1991.00;9.00;27.00;9.00;-120.07;44.37
1991.00;9.00;27.00;9.00;-120.72;44.20
1991.00;9.00;27.00;9.00;-120.73;44.20
1991.00;9.00;27.00;9.00;-120.90;44.12
1991.00;9.00;27.00;9.00;-120.97;44.09
1991.00;9.00;27.00;9.00;-120.98;44.07
1991.00;9.00;27.00;9.00;-120.98;44.07
1991.00;9.00;27.00;9.00;-121.03;44.03
1991.00;9.00;27.00;9.00;-121.10;44.00
1991.00;9.00;27.00;9.00;-121.12;43.98
1991.00;9.00;27.00;9.00;-121.15;43.97
1991.00;9.00;27.00;9.00;-121.18;43.95
1991.00;9.00;27.00;9.00;-121.18;43.95
1991.00;9.00;27.00;9.00;-121.27;43.86
1991.00;9.00;27.00;9.00;-121.32;43.83
1991.00;8.00;27.00;9.00;-121.42;43.76
1991.00;9.00;27.00;9.00;-121.56;43.68
1991.00;9.00;27.00;9.00;-121.66;43.58
1991.00;9.00;27.00;9.00;-121.66;43.58
1991.00;9.00;27.00;9.00;-121.68;43.58
1991.00;9.00;27.00;9.00;-121.71;43.54
1991.00;9.00;27.00;9.00;-121.76;43.50
1991.00;9.00;27.00;9.00;-121.78;43.47
1991.00;9.00;27.00;9.00;-121.78;43.47
1991.00;9.00;27.00;9.00;-121.78;43.46
1991.00;9.00;27.00;9.00;-121.81;43.44
1991.00;9.00;27.00;9.00;-121.81;43.44
1991.00;8.00;27.00;9.00;-121.97;43.31
1991.00;9.00;27.00;9.00;-122.00;43.25
1991.00;9.00;27.00;9.00;-122.03;43.20
1991.00;9.00;27.00;9.00;-122.03;43.20
1991.00;9.00;27.00;9.00;-122.25;42.87
1991.00;9.00;27.00;9.00;-122.71;42.45
1991.00;9.00;27.00;9.00;-123.30;42.22
1991.00;9.00;27.00;9.00;-123.36;42.20
1991.00;9.00;27.00;9.00;-123.36;42.20
1991.00;9.00;26.00;9.00;-118.65;44.85
1991.00;9.00;26.00;9.00;-121.63;43.61
1991.00;9.00;26.00;9.00;-121.81;43.44
1991.00;9.00;25.00;9.00;-117.30;45.47
1991.00;9.00;25.00;9.00;-121.40;43.78
1991.00;9.00;25.00;9.00;-121.56;43.68
1991.00;9.00;25.00;9.00;-121.88;43.38
1991.00;9.00;25.00;9.00;-122.27;42.85
1991.00;9.00;25.00;9.00;-123.48;42.15
1991.00;9.00;24.00;9.00;-117.76;45.22
1991.00;9.00;24.00;9.00;-119.10;44.63
1991.00;9.00;24.00;9.00;-121.17;43.95
1991.00;9.00;24.00;9.00;-121.78;43.47
1991.00;9.00;24.00;9.00;-121.81;43.44
1991.00;9.00;24.00;9.00;-121.97;43.30
1991.00;8.00;24.00;9.00;-122.00;43.23
1991.00;8.00;24.00;9.00;-122.24;42.88
1991.00;9.00;24.00;9.00;-122.44;42.65
1991.00;9.00;24.00;9.00;-123.52;42.14
1991.00;9.00;24.00;9.00;-123.59;42.12
1991.00;9.00;24.00;9.00;-124.25;42.00
1991.00;9.00;23.00;9.00;-118.29;45.09
1991.00;9.00;23.00;9.00;-118.63;44.86
1991.00;9.00;23.00;9.00;-121.85;43.41
1991.00;9.00;23.00;9.00;-121.86;43.40
1991.00;9.00;23.00;9.00;-121.98;43.28
1991.00;9.00;23.00;9.00;-121.98;43.29
1991.00;9.00;23.00;9.00;-122.00;43.24
1991.00;9.00;23.00;9.00;-122.00;43.22
1991.00;9.00;23.00;9.00;-122.10;43.09
1991.00;9.00;23.00;9.00;-123.30;42.22
1991.00;8.00;22.00;9.00;-117.46;45.37
1991.00;9.00;22.00;9.00;-121.85;43.41
1991.00;9.00;22.00;9.00;-121.88;43.38
1991.00;9.00;22.00;9.00;-122.00;43.25
1991.00;9.00;22.00;9.00;-122.08;43.13
1991.00;8.00;22.00;9.00;-122.70;42.46
1991.00;8.00;22.00;9.00;-122.73;42.44
1991.00;9.00;21.00;9.00;-118.07;45.17
1991.00;9.00;21.00;9.00;-119.22;44.58
1991.00;9.00;21.00;9.00;-121.29;43.83
1991.00;9.00;21.00;9.00;-121.34;43.81
1991.00;9.00;21.00;9.00;-122.03;43.20
1991.00;9.00;21.00;9.00;-122.15;43.02
1991.00;8.00;21.00;9.00;-122.19;42.95
1991.00;8.00;21.00;9.00;-122.24;42.88
1991.00;8.00;21.00;9.00;-122.24;42.88
1991.00;8.00;21.00;9.00;-122.27;42.83
1991.00;9.00;21.00;9.00;-122.52;42.58
1991.00;8.00;21.00;9.00;-122.53;42.57
1991.00;8.00;21.00;9.00;-122.58;42.54
1991.00;8.00;21.00;9.00;-122.58;42.54
1991.00;8.00;21.00;9.00;-122.59;42.53
1991.00;8.00;21.00;9.00;-122.61;42.52
1991.00;8.00;21.00;9.00;-122.61;42.51
1991.00;8.00;21.00;9.00;-122.61;42.51
1991.00;8.00;21.00;9.00;-122.73;42.44
1991.00;8.00;21.00;9.00;-122.78;42.41
